,artist,track_title,year,lyric,total_week,peak
7548,Jordin Sparks,Battlefield,2009,And in the morning we'll wake up and we'll be all right,11,10
7549,Jordin Sparks,Battlefield,2009,Cause baby we don't have to fight,11,10
7550,Jordin Sparks,Battlefield,2009,And I don't want this love to feel like...,11,10
7551,Jordin Sparks,Battlefield,2009,"A battlefield, a battlefield, a battlefield,",11,10
7552,Jordin Sparks,Battlefield,2009,"Why does love always feel like a battlefield, a battlefield, a battlefield?",11,10
7553,Jordin Sparks,Battlefield,2009,I guess you better go and get your armor...,11,10
7554,Jordin Sparks,Battlefield,2009,I never meant to start a war,11,10
7555,Jordin Sparks,Battlefield,2009,You know I never wanna hurt you,11,10
7556,Jordin Sparks,Battlefield,2009,Don't even know what we're fighting for (what are we fighting for?),11,10
7557,Jordin Sparks,Battlefield,2009,"Why does love always feel like a battlefield, a battlefield, a battlefield?",11,10
7558,Jordin Sparks,Battlefield,2009,"Why does love always feel like a battlefield, a battlefield, a battlefield?",11,10
7559,Jordin Sparks,Battlefield,2009,"I guess you better go and get your armor, (get your armor) get your armor",11,10
7560,Jordin Sparks,Battlefield,2009,"I guess you better go and get your armor, (get your armor) get your armor",11,10
7561,Jordin Sparks,Battlefield,2009,Why does love always feel like...,11,10
7562,Jordin Sparks,Battlefield,2009,Why does love always feel like...,11,10
7563,Jordin Sparks,Battlefield,2009,"A battlefield, a battlefield",11,10
7564,Jordin Sparks,Battlefield,2009,I never meant to start a war,11,10
7565,Jordin Sparks,Battlefield,2009,Don't even know what we're fighting for,11,10
7566,Jordin Sparks,Battlefield,2009,I never meant to start a war,11,10
7567,Jordin Sparks,Battlefield,2009,Don't even know what we're fighting for,11,10
7568,Jay Sean Featuring Lil Wayne,Down,2009,Jay Sean,5,6
7569,Jay Sean Featuring Lil Wayne,Down,2009,"Baby, are you down down down down down?",5,6
7570,Jay Sean Featuring Lil Wayne,Down,2009,"Down, down",5,6
7571,Jay Sean Featuring Lil Wayne,Down,2009,Even if the sky is falling down,5,6
7572,Jay Sean Featuring Lil Wayne,Down,2009,"Down, down (oh)",5,6
7573,Jay Sean Featuring Lil Wayne,Down,2009,You oughta know,5,6
7574,Jay Sean Featuring Lil Wayne,Down,2009,Tonight is the night to let it go,5,6
7575,Jay Sean Featuring Lil Wayne,Down,2009,Put on a show,5,6
7576,Jay Sean Featuring Lil Wayne,Down,2009,I wanna see how you lose control,5,6
7577,Jay Sean Featuring Lil Wayne,Down,2009,So leave it behind,5,6
7578,Jay Sean Featuring Lil Wayne,Down,2009,'Cause we have a night to get away,5,6
7579,Jay Sean Featuring Lil Wayne,Down,2009,So come on and fly with me,5,6
7580,Jay Sean Featuring Lil Wayne,Down,2009,As we make our great escape,5,6
7581,Jay Sean Featuring Lil Wayne,Down,2009,"So baby, don't worry, you are my only",5,6
7582,Jay Sean Featuring Lil Wayne,Down,2009,"You won't be lonely, even if the sky is falling down",5,6
7583,Jay Sean Featuring Lil Wayne,Down,2009,"You'll be my only, no need to worry",5,6
7584,Jay Sean Featuring Lil Wayne,Down,2009,"Baby, are you down down down down down? (down, down)",5,6
7585,Jay Sean Featuring Lil Wayne,Down,2009,"Baby, are you down down down down down? (down, down)",5,6
7586,Jay Sean Featuring Lil Wayne,Down,2009,Even if the sky is falling down,5,6
7587,Jay Sean Featuring Lil Wayne,Down,2009,Just let it be,5,6
7588,Jay Sean Featuring Lil Wayne,Down,2009,Come on and bring your body next to me,5,6
7589,Jay Sean Featuring Lil Wayne,Down,2009,I'll take you away,5,6
7590,Jay Sean Featuring Lil Wayne,Down,2009,Turn this place into our private getaway,5,6
7591,Jay Sean Featuring Lil Wayne,Down,2009,So leave it behind,5,6
7592,Jay Sean Featuring Lil Wayne,Down,2009,'Cause we have a night to get away,5,6
7593,Jay Sean Featuring Lil Wayne,Down,2009,So come on and fly with me,5,6
7594,Jay Sean Featuring Lil Wayne,Down,2009,As we make our great escape,5,6
7595,Jay Sean Featuring Lil Wayne,Down,2009,So why don't we run away?,5,6
7596,Jay Sean Featuring Lil Wayne,Down,2009,"So baby, don't worry, you are my only",5,6
7597,Jay Sean Featuring Lil Wayne,Down,2009,"You won't be lonely, even if the sky is falling down",5,6
7598,Jay Sean Featuring Lil Wayne,Down,2009,"You'll be my only, no need to worry",5,6
7599,Jay Sean Featuring Lil Wayne,Down,2009,"Baby, are you down down down down down? (down, down)",5,6
7600,Jay Sean Featuring Lil Wayne,Down,2009,"Baby, are you down down down down down? (down, down)",5,6
7601,Jay Sean Featuring Lil Wayne,Down,2009,Even if the sky is falling down,5,6
7602,Jay Sean Featuring Lil Wayne,Down,2009,Lil Wayne,5,6
7603,Jay Sean Featuring Lil Wayne,Down,2009,"Down like she supposed to be, she gets down low for me",5,6
7604,Jay Sean Featuring Lil Wayne,Down,2009,"Down like her temperature, 'cause to me she zero degrees",5,6
7605,Jay Sean Featuring Lil Wayne,Down,2009,"She cold, like overfreeze, I got that girl from overseas",5,6
7606,Jay Sean Featuring Lil Wayne,Down,2009,"Now she's my Miss America, now can I be her soldier, please",5,6
7607,Jay Sean Featuring Lil Wayne,Down,2009,I'm fighting for this girl on a battlefield of love,5,6
7608,Jay Sean Featuring Lil Wayne,Down,2009,Don't it look like baby cupid sent his arrows from above,5,6
7609,Jay Sean Featuring Lil Wayne,Down,2009,Don't you ever leave the side of me,5,6
7610,Jay Sean Featuring Lil Wayne,Down,2009,"Indefinitely, not probably",5,6
7611,Jay Sean Featuring Lil Wayne,Down,2009,"And honestly I'm down like the economy, yeah",5,6
7612,Jay Sean Featuring Lil Wayne,Down,2009,Jay Sean,5,6
7613,Jay Sean Featuring Lil Wayne,Down,2009,"So baby, don't worry, you are my only",5,6
7614,Jay Sean Featuring Lil Wayne,Down,2009,"You won't be lonely, even if the sky is falling down",5,6
7615,Jay Sean Featuring Lil Wayne,Down,2009,"You'll be my only, no need to worry",5,6
7616,Jay Sean Featuring Lil Wayne,Down,2009,"Baby, are you down down down down down? (down, down)",5,6
7617,Jay Sean Featuring Lil Wayne,Down,2009,"Baby, are you down down down down down? (down, down)",5,6
7618,Jay Sean Featuring Lil Wayne,Down,2009,Even if the sky is falling down,5,6
7619,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7620,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go,10,10
7621,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Good girls go bad,10,10
7622,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,(Good girls go bad),10,10
7623,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I know your type (your type),10,10
7624,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,You're Daddy's little girl,10,10
7625,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,"Just take a bite, (one bite)",10,10
7626,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Let me shake up your world,10,10
7627,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,'Cause just one night couldn't be so wrong,10,10
7628,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I'm gonna make you lose control,10,10
7629,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,She was so shy,10,10
7630,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,'Til I drove her wild,10,10
7631,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7632,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7633,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,You were hangin' in the corner,10,10
7634,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,With your five best friends,10,10
7635,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,You heard that I was trouble,10,10
7636,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,But you couldn't resist,10,10
7637,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7638,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go,10,10
7639,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Good girls go bad,10,10
7640,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I know your type (your type),10,10
7641,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,"Boy, you're dangerous",10,10
7642,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,"Yeah, you're that guy (that guy)",10,10
7643,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I'd be stupid to trust,10,10
7644,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,But just one night couldn't be so wrong,10,10
7645,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,You make me wanna lose control,10,10
7646,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,She was so shy,10,10
7647,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,'Til I drove her wild,10,10
7648,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7649,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7650,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I was hangin' in the corner,10,10
7651,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,With my five best friends,10,10
7652,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I heard that you were trouble,10,10
7653,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,But I couldn't resist,10,10
7654,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7655,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go,10,10
7656,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Good girls go bad,10,10
7657,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,"Oh, she got a way",10,10
7658,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,With the boys in the place,10,10
7659,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Treat 'em like they don't stand a chance,10,10
7660,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,And he got a way,10,10
7661,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,With the girls in the back,10,10
7662,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Actin' like they too hot to dance,10,10
7663,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,"Yeah, she got a way",10,10
7664,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,With the boys in the place,10,10
7665,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Treat 'em like they don't stand a chance,10,10
7666,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,And he got a way,10,10
7667,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,With the girls in the back,10,10
7668,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Actin' like they too hot to dance,10,10
7669,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7670,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,(They don't stand a chance),10,10
7671,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go,10,10
7672,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,"The good girls go bad, yeah",10,10
7673,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Good girls go bad,10,10
7674,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I was hanging in the corner,10,10
7675,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,With my five best friends,10,10
7676,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I thought that you were trouble,10,10
7677,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,But I couldn't resist,10,10
7678,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7679,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go bad,10,10
7680,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,I make them good girls go,10,10
7681,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Good girls go bad,10,10
7682,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Good girls go bad,10,10
7683,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,2009,Good girls go,10,10
7684,Pitbull,Hotel Room Service,2009,DJ Tim Johnson,8,9
7685,Pitbull,Hotel Room Service,2009,I want everybody to stop what they??re doin' (Mr. 305),8,9
7686,Pitbull,Hotel Room Service,2009,Now if you know you're with somebody,8,9
7687,Pitbull,Hotel Room Service,2009,"You're gonna take the hotel room tonight,",8,9
7688,Pitbull,Hotel Room Service,2009,Make some noise (woo),8,9
7689,Pitbull,Hotel Room Service,2009,Meet me at the hotel room,8,9
7690,Pitbull,Hotel Room Service,2009,Meet me at the hotel room,8,9
7691,Pitbull,Hotel Room Service,2009,Meet me at the hotel room,8,9
7692,Pitbull,Hotel Room Service,2009,Meet me at the hotel room,8,9
7693,Pitbull,Hotel Room Service,2009,Forget about your boyfriend,8,9
7694,Pitbull,Hotel Room Service,2009,"And meet me at the hotel room,",8,9
7695,Pitbull,Hotel Room Service,2009,You can bring your girlfriends,8,9
7696,Pitbull,Hotel Room Service,2009,And meet me at the hotel room.,8,9
7697,Pitbull,Hotel Room Service,2009,Forget about your boyfriend,8,9
7698,Pitbull,Hotel Room Service,2009,"And meet me at the hotel room,",8,9
7699,Pitbull,Hotel Room Service,2009,You can bring your girlfriends,8,9
7700,Pitbull,Hotel Room Service,2009,And meet me at the hotel room.,8,9
7701,Pitbull,Hotel Room Service,2009,"We at the hotel, motel, Holiday Inn.",8,9
7702,Pitbull,Hotel Room Service,2009,"We at the hotel, motel, Holiday Inn.",8,9
7703,Pitbull,Hotel Room Service,2009,"We at the hotel, motel, Holiday Inn.",8,9
7704,Pitbull,Hotel Room Service,2009,"We at the hotel, motel, Holiday Inn.",8,9
7705,Pitbull,Hotel Room Service,2009,She like that freaky stuff,8,9
7706,Pitbull,Hotel Room Service,2009,"Two in the ""O"" and one in the eye",8,9
7707,Pitbull,Hotel Room Service,2009,"That kinky stuff, you nasty,",8,9
7708,Pitbull,Hotel Room Service,2009,But I like your type,8,9
7709,Pitbull,Hotel Room Service,2009,"And like T.I., it's whatever you like.",8,9
7710,Pitbull,Hotel Room Service,2009,"Bring your girls, just whatever the night,",8,9
7711,Pitbull,Hotel Room Service,2009,"Your man just left, I??m the plumber tonight,",8,9
7712,Pitbull,Hotel Room Service,2009,"I'll check yo' pipes, oh you the healthy type,",8,9
7713,Pitbull,Hotel Room Service,2009,"Well, here goes some egg whites.",8,9
7714,Pitbull,Hotel Room Service,2009,"Now gimme that sweet,",8,9
7715,Pitbull,Hotel Room Service,2009,"That nasty, that Gucci stuff",8,9
7716,Pitbull,Hotel Room Service,2009,Let me tell you what we gon?? do.,8,9
7717,Pitbull,Hotel Room Service,2009,"Two plus two, I??m gon' undress you.",8,9
7718,Pitbull,Hotel Room Service,2009,Then we??re gonna go three and three,8,9
7719,Pitbull,Hotel Room Service,2009,You gon?? undress me.,8,9
7720,Pitbull,Hotel Room Service,2009,"Then we??re gonna go four and four,",8,9
7721,Pitbull,Hotel Room Service,2009,"We gon?? freak some more, but first...",8,9
7722,Pitbull,Hotel Room Service,2009,Forget about your boyfriend,8,9
7723,Pitbull,Hotel Room Service,2009,"And meet me at the hotel room,",8,9
